sg_uf;nm_municipio;cd_cargo;ds_cargo;nr_candidato;nm_candidato;nm_urna_candidato;sg_partido;ds_composicao_coligacao;nr_turno;ds_sit_totalizacao;dt_ult_totalizacao;sg_ue;sq_candidato;nm_tipo_destinacao_votos;sq_eleicao_divulga;pc_votos_validos;qt_votos_nom_validos;qt_votos_concorrentes
RJ;ANGRA DOS REIS;13;Vereador;27444;DANIEL THOMAZ;D' THOMAZ;PSDC;DEM / PSDC / PRP / PSDB;1;Não Eleito;2013-02-22 18:23:33;58017;190000011185;;1699;;108;
RJ;ANGRA DOS REIS;13;Vereador;19999;LEONARDO BEZERRA AZEVEDO;LEO DO FRADE;PTN;PTN / PHS / PSB;1;Não Eleito;2013-02-22 18:23:33;58017;190000007123;;1699;;105;
RJ;ANGRA DOS REIS;13;Vereador;23333;ANTONIO MAIA PIMENTA;PIMENTA NELES;PPS;PPS / PT do B;1;Não Eleito;2013-02-22 18:23:33;58017;190000012825;;1699;;103;
RJ;ANGRA DOS REIS;13;Vereador;31456;TEO SILVA RIBEIRO;TEO;PHS;PTN / PHS / PSB;1;Não Eleito;2013-02-22 18:23:33;58017;190000007133;;1699;;101;
RJ;ANGRA DOS REIS;13;Vereador;12212;LUIZ ANTONIO FERREIRA;LUIZINHO DA PORTEIRA;PDT;PTC / PDT / PV;1;Suplente;2013-02-22 18:23:33;58017;190000017293;;1699;;100;
RJ;ANGRA DOS REIS;13;Vereador;14222;RICARDO LUIZ DE SOUZA;RICARDO SOUZA;PTB;PRB / PTB / PRTB;1;Suplente;2013-02-22 18:23:33;58017;190000018323;;1699;;99;
RJ;ANGRA DOS REIS;13;Vereador;40800;JOSE MARIO PLACIDO;JOSE MARIO PLÁCIDO;PSB;PTN / PHS / PSB;1;Não Eleito;2013-02-22 18:23:33;58017;190000007121;;1699;;98;
RJ;ANGRA DOS REIS;13;Vereador;23123;BALBINO DINIZ DA ROSA;BALBINO DINIZ;PPS;PPS / PT do B;1;Não Eleito;2013-02-22 18:23:33;58017;190000012827;;1699;;97;
RJ;ANGRA DOS REIS;13;Vereador;70193;MAURICIO MATIAS DOS ANJOS NETO;KABEÇA BOMBEIRO;PT do B;PPS / PT do B;1;Não Eleito;2013-02-22 18:23:33;58017;190000012841;;1699;;95;
RJ;ANGRA DOS REIS;13;Vereador;13888;ANETTE PRESCILIANA BOABAID MADRUGA;DRA, ANETTE PEDIATRA;PT;PT / PPL;1;Suplente;2013-02-22 18:23:33;58017;190000010520;;1699;;90;
RJ;ANGRA DOS REIS;13;Vereador;23500;WALDIR FIRMINO DE OLIVEIRA;WALDIR FIRMINO;PPS;PPS / PT do B;1;Não Eleito;2013-02-22 18:23:33;58017;190000012849;;1699;;87;
RJ;ANGRA DOS REIS;13;Vereador;27123;FRANCISCO LEMOS COELHO;TITICO DOS METALURGICOS;PSDC;DEM / PSDC / PRP / PSDB;1;Não Eleito;2013-02-22 18:23:33;58017;190000011189;;1699;;84;
RJ;ANGRA DOS REIS;13;Vereador;27010;HAYDEE NASCIMENTO DE SEABRA FREITAS;AIDE;PSDC;DEM / PSDC / PRP / PSDB;1;Não Eleito;2013-02-22 18:23:33;58017;190000011190;;1699;;83;
RJ;ANGRA DOS REIS;13;Vereador;13013;HAMILTON JOSE ROCHA;TENTADO;PT;PT / PPL;1;Suplente;2013-02-22 18:23:33;58017;190000010529;;1699;;81;
RJ;ANGRA DOS REIS;13;Vereador;13111;LUIZ HENRIQUE FULGENCIO MENDES;PROFESSOR HENRIQUE;PT;PT / PPL;1;Suplente;2013-02-22 18:23:33;58017;190000010539;;1699;;80;
RJ;ANGRA DOS REIS;13;Vereador;15222;JORGE MANUEL CUNHA DA SILVA;JORGE CUNHA;PMDB;PMDB / PSC;1;Suplente;2013-02-22 18:23:33;58017;190000015018;;1699;;80;
RJ;ANGRA DOS REIS;13;Vereador;28012;DELVANDRE CARNEIRO FEIJÓ;DELVIANDRE;PRTB;PRB / PTB / PRTB;1;Suplente;2013-02-22 18:23:33;58017;190000018308;;1699;;79;
RJ;ANGRA DOS REIS;13;Vereador;45001;ALEXANDRE SILVA ESTEVÃO;BUIU FISICULTURISTA;PSDB;DEM / PSDC / PRP / PSDB;1;Não Eleito;2013-02-22 18:23:33;58017;190000011182;;1699;;79;
RJ;ANGRA DOS REIS;13;Vereador;40013;SANDRA REGINA FARIAS;SANDRA DO SALÃO;PSB;PTN / PHS / PSB;1;Não Eleito;2013-02-22 18:23:33;58017;190000007132;;1699;;79;
RJ;ANGRA DOS REIS;13;Vereador;40040;ROBERTO DE OLIVEIRA SOUZA;ROBERTO MARINHEIRO;PSB;PTN / PHS / PSB;1;Não Eleito;2013-02-22 18:23:33;58017;190000007131;;1699;;78;
RJ;ANGRA DOS REIS;13;Vereador;17777;SILVANA BICALHO MARQUES;SILVANA MARQUES;PSL;PSL / PSD;1;Suplente;2013-02-22 18:23:33;58017;190000024586;;1699;;76;
RJ;ANGRA DOS REIS;13;Vereador;44222;STELLA DE LIMA PEREIRA;STELLA PEREIRA;PRP;DEM / PSDC / PRP / PSDB;1;Não Eleito;2013-02-22 18:23:33;58017;190000011205;;1699;;76;
RJ;ANGRA DOS REIS;13;Vereador;13613;HENRIQUE NASCENTE DE OLIVEIRA NETO;HENRIQUE DO PT;PT;PT / PPL;1;Suplente;2013-02-22 18:23:33;58017;190000010530;;1699;;75;
RJ;ANGRA DOS REIS;13;Vereador;15115;SAULO ROBERTO SIQUEIRA;SAULO DOS METALURGICOS;PMDB;PMDB / PSC;1;Suplente;2013-02-22 18:23:33;58017;190000015031;;1699;;74;
RJ;ANGRA DOS REIS;13;Vereador;12222;ROBERTO PEREIRA LIMA;ROBERTO LIMA - O CANTOR;PDT;PTC / PDT / PV;1;Suplente;2013-02-22 18:23:33;58017;190000017303;;1699;;72;
RJ;ANGRA DOS REIS;13;Vereador;19103;ADRIANA LIMA DA SILVA;"ADRIANA ""NANA""";PTN;PTN / PHS / PSB;1;Não Eleito;2013-02-22 18:23:33;58017;190000007106;;1699;;71;
RJ;ANGRA DOS REIS;13;Vereador;13777;FRANCISCA JANE EIRE DE SOUSA OLIVEIRA;JANE GUERREIRA;PT;PT / PPL;1;Suplente;2013-02-22 18:23:33;58017;190000010527;;1699;;70;
RJ;ANGRA DOS REIS;13;Vereador;17166;JOSE ROBERTO ALVES DE SOUZA;JOSÉ ROBERTO;PSL;PSL / PSD;1;Suplente;2013-02-22 18:23:33;58017;190000024578;;1699;;70;
RJ;ANGRA DOS REIS;13;Vereador;23555;JOSE CARLOS PEDROSA;RUSSO PEDROSA;PPS;PPS / PT do B;1;Não Eleito;2013-02-22 18:23:33;58017;190000012835;;1699;;69;
RJ;ANGRA DOS REIS;13;Vereador;65065;CLAUDIO RUPP GONZAGA;CLAUDIO RUPP GONZAGA;PC do B;PP / PC do B;1;Suplente;2013-02-22 18:23:33;58017;190000007474;;1699;;68;
RJ;ANGRA DOS REIS;13;Vereador;14505;BENVINDA DE PONTES CAVALCANTE;DINHA DO POSTO;PTB;PRB / PTB / PRTB;1;Suplente;2013-02-22 18:23:33;58017;190000018304;;1699;;67;
RJ;ANGRA DOS REIS;13;Vereador;27789;ALEX DA SILVA SANTOS;ALEX SANTOS;PSDC;DEM / PSDC / PRP / PSDB;1;Não Eleito;2013-02-22 18:23:33;58017;190000011181;;1699;;66;
RJ;ANGRA DOS REIS;13;Vereador;14444;MARCELO GUIMARÃES DIAS;MARCELO GUIMARAES;PTB;PRB / PTB / PRTB;1;Suplente;2013-02-22 18:23:33;58017;190000018317;;1699;;65;
RJ;ANGRA DOS REIS;13;Vereador;13113;LUIZ PAULO ANDRADE DE OLIVEIRA;LUIZ PAULO ILHA GRANDE;PT;PT / PPL;1;Suplente;2013-02-22 18:23:33;58017;190000010540;;1699;;64;
RJ;ANGRA DOS REIS;13;Vereador;17152;MARIA MARCIA DE LIMA;MARCIA LIMA;PSL;PSL / PSD;1;Suplente;2013-02-22 18:23:33;58017;190000024580;;1699;;63;
RJ;ANGRA DOS REIS;13;Vereador;31111;CLEIDE MARA DE JESUS LICHOTE ALVES;CLEIDE MARA;PHS;PTN / PHS / PSB;1;Não Eleito;2013-02-22 18:23:33;58017;190000007111;;1699;;61;
RJ;ANGRA DOS REIS;13;Vereador;11011;NOEMI DE PAULA PEDRO;ENFERMEIRA NOEMI;PP;PP / PC do B;1;Suplente;2013-02-22 18:23:33;58017;190000007492;;1699;;61;
RJ;ANGRA DOS REIS;13;Vereador;70022;NILTON NEY VALLE SILVA;NEY MECANICO;PT do B;PPS / PT do B;1;Não Eleito;2013-02-22 18:23:33;58017;190000012843;;1699;;60;
RJ;ANGRA DOS REIS;13;Vereador;45345;ROOSEVELT RODRIGUES DA SILVA;ROOSEVELT;PSDB;DEM / PSDC / PRP / PSDB;1;Não Eleito;2013-02-22 18:23:33;58017;190000011203;;1699;;59;
RJ;ANGRA DOS REIS;13;Vereador;70067;ISAIAS DE OLIVEIRA;TIRIRICA DA ITINGA;PT do B;PPS / PT do B;1;Não Eleito;2013-02-22 18:23:33;58017;190000012833;;1699;;59;
RJ;ANGRA DOS REIS;13;Vereador;12369;GRACIANA KARINA PACHECO ANTUNES;GRACIANNA ANTUNES;PDT;PTC / PDT / PV;1;Suplente;2013-02-22 18:23:33;58017;190000017289;;1699;;59;
RJ;ANGRA DOS REIS;13;Vereador;11140;MARIA INES ALEXANDRE SANTOS;MARINES DO FORRO;PP;PP / PC do B;1;Suplente;2013-02-22 18:23:33;58017;190000007486;;1699;;57;
RJ;ANGRA DOS REIS;13;Vereador;12377;MARIA DAS GRAÇAS MARIANO DE SOUZA;MARIA DAS GRAÇAS (GRAÇA);PDT;PTC / PDT / PV;1;Suplente;2013-02-22 18:23:33;58017;190000017298;;1699;;56;
RJ;ANGRA DOS REIS;13;Vereador;65333;DEUSA MARQUES SANTOS;DEUSA GUARDINHA;PC do B;PP / PC do B;1;Suplente;2013-02-22 18:23:33;58017;190000007475;;1699;;55;
RJ;ANGRA DOS REIS;13;Vereador;23999;IZABEL CRISTINA DA FONSECA ORNELAS;IZABEL BAIANA;PPS;PPS / PT do B;1;Não Eleito;2013-02-22 18:23:33;58017;190000012832;;1699;;55;
RJ;ANGRA DOS REIS;13;Vereador;11222;MIGUEL PEREIRA DE SOUZA;SOUZA PRF;PP;PP / PC do B;1;Suplente;2013-02-22 18:23:33;58017;190000007490;;1699;;55;
RJ;ANGRA DOS REIS;13;Vereador;23111;OLIVEIRA JOSE DA SILVA;OLIVEIRA DA MONSUABA;PPS;PPS / PT do B;1;Não Eleito;2013-02-22 18:23:33;58017;190000012844;;1699;;53;
RJ;ANGRA DOS REIS;13;Vereador;55025;MAURO GUILHERME DA SILVA;PROFESSOR MAURO;PSD;PSL / PSD;1;Suplente;2013-02-22 18:23:33;58017;190000024581;;1699;;53;
RJ;ANGRA DOS REIS;13;Vereador;70070;WEDER SOARES GOMES FRANCISCO;SORO BOMBEIRO;PT do B;PPS / PT do B;1;Não Eleito;2013-02-22 18:23:33;58017;190000012851;;1699;;52;
RJ;ANGRA DOS REIS;13;Vereador;50123;FATIMA MARIA DA SILVA;FATIMA SILVA RADIALISTA;PSOL;PSOL;1;Não Eleito;2013-02-22 18:23:33;58017;190000027701;;1699;;52;
RJ;ANGRA DOS REIS;13;Vereador;22603;MARIA RAQUEL ALVES DOS SANTOS;RAQUEL;PR;PR;1;Suplente;2013-02-22 18:23:33;58017;190000015633;;1699;;52;
RJ;ANGRA DOS REIS;13;Vereador;27337;ELCI PAIVA DA SILVA;LURDES;PSDC;DEM / PSDC / PRP / PSDB;1;Não Eleito;2013-02-22 18:23:33;58017;190000011187;;1699;;51;
RJ;ANGRA DOS REIS;13;Vereador;45231;JOÃO CARLOS VARGAS PEREIRA;JOÃO CARLOS;PSDB;DEM / PSDC / PRP / PSDB;1;Não Eleito;2013-02-22 18:23:33;58017;190000011193;;1699;;51;
RJ;ANGRA DOS REIS;13;Vereador;22666;SONIA MARIA DA FONSECA;SONIA MARIA;PR;PR;1;Suplente;2013-02-22 18:23:33;58017;190000015639;;1699;;50;
RJ;ANGRA DOS REIS;13;Vereador;70170;MIQUEIAS MAGALHAES DE SIQUEIRA;MIQUEIAS METARLUGICO;PT do B;PPS / PT do B;1;Não Eleito;2013-02-22 18:23:33;58017;190000012842;;1699;;50;
RJ;ANGRA DOS REIS;13;Vereador;55104;SERGIO RICARDO ISIDIO DA SILVA;SERGIO RICARDO IRMÃO;PSD;PSL / PSD;1;Suplente;2013-02-22 18:23:33;58017;190000024585;;1699;;49;
RJ;ANGRA DOS REIS;13;Vereador;50171;VANESSA DA SILVA GOMES;VANESSA GOMES;PSOL;PSOL;1;Não Eleito;2013-02-22 18:23:33;58017;190000027702;;1699;;49;
RJ;ANGRA DOS REIS;13;Vereador;23193;ANTONIO MARCELINO BATISTA;MARCELINO BOMBEIRO;PPS;PPS / PT do B;1;Não Eleito;2013-02-22 18:23:33;58017;190000012826;;1699;;49;
RJ;ANGRA DOS REIS;13;Vereador;10251;CARMEM LUCIA SEIXAS SOARES;CARMEM LUCIA;PRB;PRB / PTB / PRTB;1;Suplente;2013-02-22 18:23:33;58017;190000018306;;1699;;48;
RJ;ANGRA DOS REIS;13;Vereador;70007;MARIA ESTELITA DA SILVA;MARIA ESTELITA;PT do B;PPS / PT do B;1;Não Eleito;2013-02-22 18:23:33;58017;190000012840;;1699;;48;
RJ;ANGRA DOS REIS;13;Vereador;12001;SERGIO DE OLIVEIRA VIEIRA PAES;SERGIO PAES;PDT;PTC / PDT / PV;1;Suplente;2013-02-22 18:23:33;58017;190000017306;;1699;;47;
RJ;ANGRA DOS REIS;13;Vereador;27013;MARCIA CRISTINA DO NASCIMENTO CONDE;MARCIA CONDE;PSDC;DEM / PSDC / PRP / PSDB;1;Não Eleito;2013-02-22 18:23:33;58017;190000011196;;1699;;47;
RJ;ANGRA DOS REIS;13;Vereador;27012;FAGNER DOS SANTOS VIEIRA;FAGNER VIEIRA;PSDC;DEM / PSDC / PRP / PSDB;1;Não Eleito;2013-02-22 18:23:33;58017;190000011188;;1699;;46;
RJ;ANGRA DOS REIS;13;Vereador;43210;DAYANNE DA CUNHA PIMENTEL;DAYANNE PIMENTEL;PV;PTC / PDT / PV;1;Suplente;2013-02-22 18:23:33;58017;190000017286;;1699;;46;
RJ;ANGRA DOS REIS;13;Vereador;54413;EDUARDO SILVEIRA DE SOUZA;DUDU DA SANTA RITA;PPL;PT / PPL;1;Suplente;2013-02-22 18:23:33;58017;190000010524;;1699;;45;
RJ;ANGRA DOS REIS;13;Vereador;36123;MARIA DE FÁTIMA TOLEDO HERINGER;PASTORA FÁTIMA;PTC;PTC / PDT / PV;1;Suplente;2013-02-22 18:23:33;58017;190000017299;;1699;;44;
RJ;ANGRA DOS REIS;13;Vereador;70456;SONIA SALGADO;SONIA SALGADO;PT do B;PPS / PT do B;1;Não Eleito;2013-02-22 18:23:33;58017;190000012848;;1699;;42;
RJ;ANGRA DOS REIS;13;Vereador;23444;IVAN SILVA DE QUEIROZ;IVAN DO LIVRO;PPS;PPS / PT do B;1;Não Eleito;2013-02-22 18:23:33;58017;190000012834;;1699;;41;
RJ;ANGRA DOS REIS;13;Vereador;54555;MARIO CESAR CORREA DE CARVALHO;MARINHO BOMBEIRO;PPL;PT / PPL;1;Suplente;2013-02-22 18:23:33;58017;190000010543;;1699;;40;
RJ;ANGRA DOS REIS;13;Vereador;15000;ANA PAULA DE MATOS FIRMINO;ANA PAULA;PMDB;PMDB / PSC;1;Suplente;2013-02-22 18:23:33;58017;190000028627;;1699;;40;
RJ;ANGRA DOS REIS;13;Vereador;43043;ARNALDO RODRIGUES JORDÃO;ARNALDO RODRIGUES;PV;PTC / PDT / PV;1;Suplente;2013-02-22 18:23:33;58017;190000017283;;1699;;39;
RJ;ANGRA DOS REIS;13;Vereador;10190;CARLOS AUGUSTO DO NASCIMENTO;NASCIMENTO PITIBULL;PRB;PRB / PTB / PRTB;1;Suplente;2013-02-22 18:23:33;58017;190000018305;;1699;;39;
RJ;ANGRA DOS REIS;13;Vereador;10458;JORGE LUIZ GOMES FERREIRA BRAGA;JORGE EXCALIBUR;PRB;PRB / PTB / PRTB;1;Suplente;2013-02-22 18:23:33;58017;190000018312;;1699;;39;
RJ;ANGRA DOS REIS;13;Vereador;50613;DANIEL DA SILVA VITORIO;DANIEL PIRATA;PSOL;PSOL;1;Não Eleito;2013-02-22 18:23:33;58017;190000027698;;1699;;38;
RJ;ANGRA DOS REIS;13;Vereador;23777;CLAUDIO PEREIRA DA SILVA;CLAUDINHO CEROL NÃO;PPS;PPS / PT do B;1;Não Eleito;2013-02-22 18:23:33;58017;190000012829;;1699;;35;
RJ;ANGRA DOS REIS;13;Vereador;55113;MARCIA HELENA DA CRUZ QUINTILIANO;MÁRCIA DÓIA;PSD;PSL / PSD;1;Suplente;2013-02-22 18:23:33;58017;190000024579;;1699;;35;
RJ;ANGRA DOS REIS;13;Vereador;15636;JOEL SENA SOARES;LEANDRO;PMDB;PMDB / PSC;1;Suplente;2013-02-22 18:23:33;58017;190000015015;;1699;;34;
RJ;ANGRA DOS REIS;13;Vereador;44810;EDVALDO AFONSO REGO;EDVALDO DEZ DEZ;PRP;DEM / PSDC / PRP / PSDB;1;Não Eleito;2013-02-22 18:23:33;58017;190000011186;;1699;;31;
RJ;ANGRA DOS REIS;13;Vereador;15150;NEMESIA PATRICIO DO NASCIMENTO;NEMESIA PATRÍCIO;PMDB;PMDB / PSC;1;Suplente;2013-02-22 18:23:33;58017;190000015023;;1699;;30;
RJ;ANGRA DOS REIS;13;Vereador;11190;CHRISTIANE DA SILVA;CRIS;PP;PP / PC do B;1;Suplente;2013-02-22 18:23:33;58017;190000007473;;1699;;30;
RJ;ANGRA DOS REIS;13;Vereador;27031;ADEMARIO ALUIZIO ALVES;ADEMARIO ALVES;PSDC;DEM / PSDC / PRP / PSDB;1;Não Eleito;2013-02-22 18:23:33;58017;190000011180;;1699;;29;
RJ;ANGRA DOS REIS;13;Vereador;55514;WANDIR BATISTA SATYRO FILHO;MARRETA;PSD;PSL / PSD;1;Suplente;2013-02-22 18:23:33;58017;190000024590;;1699;;28;
RJ;ANGRA DOS REIS;13;Vereador;27777;LETICIA DA SILVA MARÇAL;PASTORA LETICIA;PSDC;DEM / PSDC / PRP / PSDB;1;Não Eleito;2013-02-22 18:23:33;58017;190000011195;;1699;;28;
RJ;ANGRA DOS REIS;13;Vereador;23313;PATRICIA VARGAS DE OLIVEIRA;PATRICIA VARGAS;PPS;PPS / PT do B;1;Não Eleito;2013-02-22 18:23:33;58017;190000012845;;1699;;26;
RJ;ANGRA DOS REIS;13;Vereador;70171;ADRIANA LUIZ GONÇALVES;ADRIANA VACA BRAVA;PT do B;PPS / PT do B;1;Não Eleito;2013-02-22 18:23:33;58017;190000012824;;1699;;26;
RJ;ANGRA DOS REIS;13;Vereador;13333;ELIZABETH DA FONTOURA RANGEL;ANGEL;PT;PT / PPL;1;Suplente;2013-02-22 18:23:33;58017;190000010525;;1699;;23;
RJ;ANGRA DOS REIS;13;Vereador;50122;MANOEL BERNARDO DA SILVA;MANOELZINHO MARANHAO;PSOL;PSOL;1;Não Eleito;2013-02-22 18:23:33;58017;190000027686;;1699;;23;
RJ;ANGRA DOS REIS;13;Vereador;65340;MARIUZA NOGUEIRA MENDES;MARIUZA;PC do B;PP / PC do B;1;Suplente;2013-02-22 18:23:33;58017;190000007488;;1699;;23;
RJ;ANGRA DOS REIS;13;Vereador;44555;ROBERTO PINHEIRO DE SOUZA;ROBERTO PINHEIRO LOCUTOR;PRP;DEM / PSDC / PRP / PSDB;1;Não Eleito;2013-02-22 18:23:33;58017;190000011202;;1699;;23;
RJ;ANGRA DOS REIS;13;Vereador;15008;CELSO AROUCA BRAZ;CELSO AROUCA;PMDB;PMDB / PSC;1;Suplente;2013-02-22 18:23:33;58017;190000028628;;1699;;20;
RJ;ANGRA DOS REIS;13;Vereador;15151;REGINA CÉLIA MEDEIROS SILVA;REGINA DO GÁS;PMDB;PMDB / PSC;1;Suplente;2013-02-22 18:23:33;58017;190000015028;;1699;;18;
RJ;ANGRA DOS REIS;13;Vereador;19169;EMILEIDE ROSANE PAIXÃO DA SILVA;MILEIDE PARA RENOVAR;PTN;PTN / PHS / PSB;1;Não Eleito;2013-02-22 18:23:33;58017;190000007114;;1699;;18;
RJ;ANGRA DOS REIS;13;Vereador;50111;SERGIO PINTO;PINTO;PSOL;PSOL;1;Não Eleito;2013-02-22 18:23:33;58017;190000027703;;1699;;17;
RJ;ANGRA DOS REIS;13;Vereador;40713;MARILDA JOSÉ DO COUTO GUERRA;MARILDA GUERRA;PSB;PTN / PHS / PSB;1;Não Eleito;2013-02-22 18:23:33;58017;190000007126;;1699;;13;
RJ;ANGRA DOS REIS;13;Vereador;15265;WANDERLEY MOREIRA SERRADO;WANDERLEY PARAFUSO;PMDB;PMDB / PSC;1;Suplente;2013-02-22 18:23:33;58017;190000015033;;1699;;12;
RJ;ANGRA DOS REIS;13;Vereador;44123;ANA LUCIA FERREIRA;ANA LUCIA DA PADARIA;PRP;DEM / PSDC / PRP / PSDB;1;Não Eleito;2013-02-22 18:23:33;58017;190000011183;;1699;;12;
RJ;ANGRA DOS REIS;13;Vereador;15615;JANDIRA ALMEIDA LIRA;PROFESSORA JANDIRA;PMDB;PMDB / PSC;1;Suplente;2013-02-22 18:23:33;58017;190000015014;;1699;;12;
RJ;ANGRA DOS REIS;13;Vereador;70720;VERA LUCIA MAIA;VERA PROFESSORA;PT do B;PPS / PT do B;1;Não Eleito;2013-02-22 18:23:33;58017;190000012850;;1699;;11;
RJ;ANGRA DOS REIS;13;Vereador;43015;MARCIA ASSAD JUSTINO;MARCIA ASSAD;PV;PTC / PDT / PV;1;Suplente;2013-02-22 18:23:33;58017;190000017295;;1699;;10;
RJ;ANGRA DOS REIS;13;Vereador;11180;JANE BITTENCOURT MOREIRA;JANE BITTENCOURT;PP;PP / PC do B;1;Suplente;2013-02-22 18:23:33;58017;190000007479;;1699;;9;
RJ;ANGRA DOS REIS;13;Vereador;20123;CARLOS DOS SANTOS FERREIRA;CARLOS FERREIRA;PSC;PMDB / PSC;1;Suplente;2013-02-22 18:23:33;58017;190000015010;;1699;;9;
RJ;ANGRA DOS REIS;13;Vereador;44010;PAULO ROGERIO DINIZ BASLER;PAULO BARÃO BASLER;PRP;DEM / PSDC / PRP / PSDB;1;Não Eleito;2013-02-22 18:23:33;58017;190000011199;;1699;;8;
RJ;ANGRA DOS REIS;13;Vereador;13131;JUSSARA JAMBEIRO;JUSSARA;PT;PT / PPL;1;Suplente;2013-02-22 18:23:33;58017;190000028166;;1699;;8;
RJ;ANGRA DOS REIS;13;Vereador;23321;ELENICE RAMOS DE OLIVEIRA;ELENICE RAMOS;PPS;PPS / PT do B;1;Não Eleito;2013-02-22 18:23:33;58017;190000012830;;1699;;7;
RJ;ANGRA DOS REIS;13;Vereador;31024;ILMA DE ARAUJO PESSOA;GATA RUSSA;PHS;PTN / PHS / PSB;1;Não Eleito;2013-02-22 18:23:33;58017;190000007115;;1699;;4;
RJ;ANGRA DOS REIS;13;Vereador;28492;MICHEL GOMES ALVES;MICHEL GOMES;PRTB;PRB / PTB / PRTB;1;Suplente;2013-02-22 18:23:33;58017;190000018320;;1699;;2;
RJ;ANGRA DOS REIS;13;Vereador;22251;MARIAN DE PAULA ALVES;MARIAN DE PAULA;PR;PR;1;Suplente;2013-02-22 18:23:33;58017;190000028282;;1699;;2;
RJ;ANGRA DOS REIS;13;Vereador;14159;AMANDA FAGUNDES MARQUES;AMANDA;PTB;PRB / PTB / PRTB;1;Suplente;2013-02-22 18:23:33;58017;190000018299;;1699;;2;
RJ;ANGRA DOS REIS;13;Vereador;25321;MARILDA MODESTO RODRIGUES;DRA MARILDA MODESTO;DEM;DEM / PSDC / PRP / PSDB;1;Não Eleito;2013-02-22 18:23:33;58017;190000011198;;1699;;1;
RJ;ANGRA DOS REIS;13;Vereador;15010;EVELYN PINHEIRO ALVES;EVELYN;PMDB;PMDB / PSC;1;Suplente;2013-02-22 18:23:33;58017;190000028622;;1699;;0;
RJ;ANGRA DOS REIS;13;Vereador;13600;CLAUDIA NOGUEIRA RODRIGUES;CLAUDIA NOGUEIRA;PT;PT / PPL;1;Suplente;2013-02-22 18:23:33;58017;190000010522;;1699;;0;
RJ;ANGRA DOS REIS;13;Vereador;22101;FRANCIELLY ALESSANDRA VIEIRA MACHADO;FRANCIELLY;PR;PR;1;Suplente;2013-02-22 18:23:33;58017;190000015626;;1699;;0;
RJ;ANGRA DOS REIS;13;Vereador;40002;ALICE DE ALMEIDA;ALICE ALMEIDA;PSB;PTN / PHS / PSB;1;Não Eleito;2013-02-22 18:23:33;58017;190000007108;;1699;;0;
RJ;ANGRA DOS REIS;13;Vereador;19234;ATILA DE ANDRADE FILHO;ATILA MALINHA;PTN;PTN / PHS / PSB;1;Não Eleito;2013-02-22 18:23:33;58017;190000007109;;1699;;0;
RJ;ANGRA DOS REIS;13;Vereador;40133;CAMILA CANANEA FIGUEIREDO;CAMILA;PSB;PTN / PHS / PSB;1;Não Eleito;2013-02-22 18:23:33;58017;190000007110;;1699;;0;
RJ;ANGRA DOS REIS;13;Vereador;12612;MARLUCIA DA SILVA BATISTA;PASTORA MARLUCIA;PDT;PTC / PDT / PV;1;Não Eleito;2013-02-22 18:23:33;58017;190000017300;;1699;;0;
RJ;ANGRA DOS REIS;13;Vereador;23655;CARLOS DA SILVA;CARLINHO DA FORÇA RENOVADORA;PPS;PPS / PT do B;1;Não Eleito;2013-02-22 18:23:33;58017;190000012828;;1699;;0;
RJ;ANGRA DOS REIS;13;Vereador;13008;ANA PAULA DE ALMEIDA LOPES DE OLIVEIRA;PAULA OLIVEIRA;PT;PT / PPL;1;Suplente;2013-02-22 18:23:33;58017;190000028573;;1699;;0;
RJ;ANGRA DOS REIS;13;Vereador;36036;GISELLE CARVALHAES DA SILVA;GISELLE CARVALHAES;PTC;PTC / PDT / PV;1;Suplente;2013-02-22 18:23:33;58017;190000017288;;1699;;0;
RJ;ANGRA DOS REIS;13;Vereador;17123;VANDERLEI DE SOUZA;VANDERLEI CARAPAU;PSL;PSL / PSD;1;Não Eleito;2013-02-22 18:23:33;58017;190000024589;;1699;;0;
RJ;ANGRA DOS REIS;13;Vereador;10123;VILMA TEIXEIRA FERREIRA DOS SANTOS;VILMA DOS SANTOS;PRB;PRB / PTB / PRTB;1;Não Eleito;2013-02-22 18:23:33;58017;190000018325;;1699;;0;
RJ;ANGRA DOS REIS;13;Vereador;15223;JORGE DE OLIVEIRA CUNHA;JORGINHO;PMDB;PMDB / PSC;1;Não Eleito;2013-02-22 18:23:33;58017;190000015016;;1699;;0;
RJ;ANGRA DOS REIS;13;Vereador;10900;ARIDIANE QUEIROS;ARIDIANE QUEIROS;PRB;PRB / PTB / PRTB;1;Suplente;2013-02-22 18:23:33;58017;190000018301;;1699;;0;
RJ;ANGRA DOS REIS;13;Vereador;12800;WOLNETH DA ROCHA ARAÚJO;WOLNETH ROCHA;PDT;PTC / PDT / PV;1;Não Eleito;2013-02-22 18:23:33;58017;190000017310;;1699;;0;
RJ;ANGRA DOS REIS;13;Vereador;22250;GILSSARA DE OLIVEIRA SANTOS;GILSSARA DE OLIVEIRA;PR;PR;1;Não Eleito;2013-02-22 18:23:33;58017;190000028281;;1699;;0;
RJ;ANGRA DOS REIS;13;Vereador;23013;SOLANGE DE OLIVEIRA;SOLANGE DE OLIVEIRA;PPS;PPS / PT do B;1;Não Eleito;2013-02-22 18:23:33;58017;190000012847;;1699;;0;
